algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
ball_tree,euclidean-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
ball_tree,euclidean-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
ball_tree,minkowski-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
ball_tree,minkowski-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
ball_tree,minkowski-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
ball_tree,euclidean-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
ball_tree,euclidean-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
ball_tree,euclidean-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
kd_tree,minkowski-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
kd_tree,minkowski-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
kd_tree,minkowski-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
kd_tree,euclidean-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
kd_tree,euclidean-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
kd_tree,euclidean-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
kd_tree,minkowski-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
kd_tree,minkowski-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
kd_tree,minkowski-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
kd_tree,euclidean-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
kd_tree,euclidean-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
kd_tree,euclidean-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
brute,minkowski-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
brute,minkowski-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
brute,minkowski-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
brute,euclidean-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
brute,euclidean-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
brute,euclidean-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
brute,minkowski-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
brute,minkowski-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
brute,minkowski-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
brute,euclidean-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
brute,euclidean-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
brute,euclidean-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
