algorithm,description,validation,Accuracy_Mean,Accuracy_SD,Accuracy_Var,Accuracy_MIN,Accuracy_MAX,recall_Mean,recall_SD,recall_Var,recall_MIN,recall_MAX,precision_Mean,precision_SD,precision_Var,precision_MIN,precision_MAX,tn,fp,fn,tp
MLPClassifier,relu-adam-constant (10-5-15),LOU,0.5987804878048781,0.01273208110842751,0.00016210588935157668,0.573170731707317,0.6219512195121951,0.01097560975609756,0.010130029101119601,0.00010261748958952999,0.0,0.036585365853658534,0.00975609756097561,0.007317073170731708,5.353955978584176e-05,0.0,0.024390243902439025,48.7,0.3,32.4,0.6
MLPClassifier,relu-adam-constant (10-10-5),LOU,0.5939024390243902,0.02939505071510719,0.0008640690065437239,0.5487804878048781,0.6341463414634146,0.047560975609756105,0.02804878048780488,0.0007867340868530637,0.012195121951219513,0.0975609756097561,0.047560975609756105,0.024663107824581323,0.0006082688875669245,0.012195121951219513,0.0975609756097561,45.3,3.7,29.6,3.4
MLPClassifier,relu-adam-constant (10-10-10),LOU,0.596341463414634,0.020731707317073165,0.00042980368828078494,0.5487804878048781,0.6219512195121951,0.013414634146341465,0.011504855039093419,0.00013236168947055324,0.0,0.036585365853658534,0.01097560975609756,0.008536585365853657,7.287328970850682e-05,0.0,0.024390243902439025,48.2,0.8,31.5,1.5
MLPClassifier,relu-adam-constant (10-10-15),LOU,0.5951219512195122,0.013134548310084168,0.0001725163593099349,0.573170731707317,0.6219512195121951,0.013414634146341465,0.011504855039093417,0.00013236168947055322,0.0,0.036585365853658534,0.01097560975609756,0.008536585365853657,7.287328970850682e-05,0.0,0.024390243902439025,48.8,0.2,31.9,1.1
MLPClassifier,relu-adam-constant (10-15-5),LOU,0.6,0.03170731707317074,0.0010053539559785846,0.5365853658536586,0.6585365853658537,0.040243902439024384,0.01448090498419258,0.0002096966091612135,0.024390243902439025,0.07317073170731707,0.040243902439024384,0.009524694726715433,9.071980963712078e-05,0.024390243902439025,0.04878048780487805,45.5,3.5,29.8,3.2
MLPClassifier,relu-adam-constant (10-15-10),LOU,0.6036585365853658,0.01566491777885993,0.00024538964901844185,0.5853658536585366,0.6341463414634146,0.018292682926829267,0.008180736503048012,6.69244497323022e-05,0.0,0.024390243902439025,0.018292682926829267,0.009832021644266524,9.66686496133254e-05,0.0,0.036585365853658534,47.9,1.1,31.7,1.3
MLPClassifier,relu-adam-constant (10-15-15),LOU,0.6060975609756097,0.018129352130876242,0.0003286734086853069,0.573170731707317,0.6341463414634146,0.014634146341463417,0.007317073170731708,5.353955978584176e-05,0.0,0.024390243902439025,0.015853658536585366,0.010975609756097562,0.00012046400951814397,0.0,0.024390243902439025,47.7,1.3,31.8,1.2
MLPClassifier,relu-adam-constant (15-5-5),LOU,0.6012195121951219,0.026745990487147944,0.0007153480071386084,0.5609756097560976,0.6463414634146342,0.058536585365853655,0.03567985082518974,0.0012730517549077933,0.0,0.0975609756097561,0.06585365853658535,0.015617376188860608,0.0002439024390243903,0.04878048780487805,0.08536585365853659,42.6,6.4,29.0,4.0
MLPClassifier,relu-adam-constant (15-5-10),LOU,0.597560975609756,0.016361473006096035,0.00026769779892920926,0.573170731707317,0.6219512195121951,0.023170731707317073,0.016765520835204294,0.0002810826888756692,0.0,0.06097560975609756,0.02195121951219512,0.010631460837904082,0.00011302795954788815,0.0,0.036585365853658534,47.1,1.9,31.5,1.5
MLPClassifier,relu-adam-constant (15-5-15),LOU,0.6048780487804878,0.01654226825152506,0.00027364663890541393,0.573170731707317,0.6341463414634146,0.013414634146341461,0.011504855039093419,0.00013236168947055324,0.0,0.036585365853658534,0.01097560975609756,0.011504855039093417,0.00013236168947055322,0.0,0.036585365853658534,48.3,0.7,32.2,0.8
MLPClassifier,relu-adam-constant (15-10-5),LOU,0.5914634146341464,0.046357506850605405,0.0021490184414039272,0.5121951219512195,0.6707317073170732,0.036585365853658534,0.013359086768418686,0.0001784651992861392,0.012195121951219513,0.06097560975609756,0.0475609756097561,0.021437068086886522,0.0004595478881618085,0.024390243902439025,0.0975609756097561,43.4,5.6,29.5,3.5
MLPClassifier,relu-adam-constant (15-10-10),LOU,0.6134146341463416,0.016406858593992348,0.00026918500892326053,0.573170731707317,0.6341463414634146,0.02073170731707317,0.01225594587941572,0.00015020820939916715,0.012195121951219513,0.04878048780487805,0.013414634146341465,0.0127320811084275,0.00016210588935157644,0.0,0.036585365853658534,46.9,2.1,31.2,1.8
MLPClassifier,relu-adam-constant (15-10-15),LOU,0.6024390243902438,0.011177013890136206,0.00012492563950029767,0.5853658536585366,0.6219512195121951,0.014634146341463417,0.009125993626277907,8.328375966686497e-05,0.0,0.024390243902439025,0.024390243902439025,0.01090764867073068,0.00011897679952409279,0.012195121951219513,0.04878048780487805,48.2,0.8,31.5,1.5
MLPClassifier,relu-adam-constant (15-15-5),LOU,0.5829268292682926,0.027159826160146425,0.0007376561570493742,0.5365853658536586,0.6219512195121951,0.046341463414634146,0.01951219512195122,0.00038072575847709694,0.012195121951219513,0.07317073170731707,0.051219512195121955,0.01873450182406978,0.0003509815585960738,0.024390243902439025,0.08536585365853659,45.4,3.6,29.9,3.1
MLPClassifier,relu-adam-constant (15-15-10),LOU,0.6219512195121951,0.01090764867073069,0.000118976799524093,0.6097560975609756,0.6463414634146342,0.023170731707317073,0.008536585365853657,7.287328970850682e-05,0.012195121951219513,0.036585365853658534,0.030487804878048787,0.009832021644266524,9.66686496133254e-05,0.012195121951219513,0.04878048780487805,47.9,1.1,31.0,2.0
MLPClassifier,relu-adam-constant (15-15-15),LOU,0.6012195121951219,0.016406858593992345,0.0002691850089232605,0.573170731707317,0.6219512195121951,0.02195121951219512,0.015231702435118046,0.00023200475907198098,0.0,0.04878048780487805,0.02682926829268293,0.010631460837904082,0.00011302795954788815,0.012195121951219513,0.04878048780487805,47.7,1.3,31.2,1.8
MLPClassifier,relu-adam-invscaling (5-5-5),LOU,0.5756097560975609,0.02604165427324708,0.0006781677572873278,0.524390243902439,0.6097560975609756,0.056097560975609764,0.01981472781618527,0.0003926234384295063,0.024390243902439025,0.08536585365853659,0.05487804878048781,0.019852220239145985,0.0003941106484235574,0.012195121951219513,0.08536585365853659,42.4,6.6,27.1,5.9
MLPClassifier,relu-adam-invscaling (5-5-10),LOU,0.5890243902439024,0.022519738186121206,0.0005071386079714456,0.5487804878048781,0.6219512195121951,0.019512195121951223,0.013579913080073225,0.00018441403926234385,0.0,0.04878048780487805,0.02195121951219512,0.01194873045260087,0.00014277215942891136,0.012195121951219513,0.04878048780487805,47.2,1.8,31.7,1.3
MLPClassifier,relu-adam-invscaling (5-5-15),LOU,0.5975609756097561,0.013359086768418698,0.0001784651992861395,0.5853658536585366,0.6341463414634146,0.006097560975609756,0.0060975609756097554,3.7180249851278996e-05,0.0,0.012195121951219513,0.007317073170731709,0.00808932875696439,6.543723973825105e-05,0.0,0.024390243902439025,48.8,0.2,32.6,0.4
