algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
kd_tree,minkowski-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
kd_tree,minkowski-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
kd_tree,minkowski-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
kd_tree,euclidean-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
kd_tree,euclidean-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
kd_tree,euclidean-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,minkowski-uniform KNN: 2,LOU,0.636363636364,0.636363636364,0.0,0.363636363636,0.0,
brute,minkowski-uniform KNN: 3,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
brute,minkowski-uniform KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,euclidean-uniform KNN: 2,LOU,0.636363636364,0.636363636364,0.0,0.363636363636,0.0,
brute,euclidean-uniform KNN: 3,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
brute,euclidean-uniform KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,minkowski-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
brute,minkowski-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,minkowski-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,euclidean-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
brute,euclidean-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
brute,euclidean-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
