algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
auto,euclidean-uniform KNN: 2,LOU,0.463414634146,0.463414634146,0.219512195122,0.536585365854,0.219512195122,
auto,euclidean-uniform KNN: 3,LOU,0.414634146341,0.414634146341,0.292682926829,0.585365853659,0.292682926829,
auto,euclidean-uniform KNN: 4,LOU,0.414634146341,0.414634146341,0.19512195122,0.585365853659,0.19512195122,
auto,minkowski-distance KNN: 2,LOU,0.536585365854,0.536585365854,0.341463414634,0.463414634146,0.341463414634,
auto,minkowski-distance KNN: 3,LOU,0.365853658537,0.365853658537,0.243902439024,0.634146341463,0.243902439024,
auto,minkowski-distance KNN: 4,LOU,0.365853658537,0.365853658537,0.243902439024,0.634146341463,0.243902439024,
auto,euclidean-distance KNN: 2,LOU,0.536585365854,0.536585365854,0.341463414634,0.463414634146,0.341463414634,
auto,euclidean-distance KNN: 3,LOU,0.365853658537,0.365853658537,0.243902439024,0.634146341463,0.243902439024,
auto,euclidean-distance KNN: 4,LOU,0.365853658537,0.365853658537,0.243902439024,0.634146341463,0.243902439024,
ball_tree,minkowski-uniform KNN: 2,LOU,0.463414634146,0.463414634146,0.219512195122,0.536585365854,0.219512195122,
ball_tree,minkowski-uniform KNN: 3,LOU,0.414634146341,0.414634146341,0.292682926829,0.585365853659,0.292682926829,
ball_tree,minkowski-uniform KNN: 4,LOU,0.414634146341,0.414634146341,0.19512195122,0.585365853659,0.19512195122,
ball_tree,euclidean-uniform KNN: 2,LOU,0.463414634146,0.463414634146,0.219512195122,0.536585365854,0.219512195122,
ball_tree,euclidean-uniform KNN: 3,LOU,0.414634146341,0.414634146341,0.292682926829,0.585365853659,0.292682926829,
ball_tree,euclidean-uniform KNN: 4,LOU,0.414634146341,0.414634146341,0.19512195122,0.585365853659,0.19512195122,
ball_tree,minkowski-distance KNN: 2,LOU,0.536585365854,0.536585365854,0.341463414634,0.463414634146,0.341463414634,
