algorithm,description,validation,Accuracy_Mean,Accuracy_SD,Accuracy_Var,Accuracy_MIN,Accuracy_MAX,recall_Mean,recall_SD,recall_Var,recall_MIN,recall_MAX,precision_Mean,precision_SD,precision_Var,precision_MIN,precision_MAX,tn,fp,fn,tp
MLPClassifier,tanh-adam-adaptive (15-5-15),LOU,0.21818181818181817,0.09270944570168699,0.008595041322314048,0.09090909090909091,0.36363636363636365,0.1727272727272727,0.08576346483687822,0.007355371900826446,0.0,0.2727272727272727,0.22727272727272724,0.08381404052084442,0.007024793388429751,0.09090909090909091,0.36363636363636365,0.3,4.7,3.9,2.1
MLPClassifier,tanh-adam-adaptive (15-10-5),LOU,0.26363636363636356,0.07551476239016432,0.005702479338842976,0.09090909090909091,0.36363636363636365,0.21818181818181817,0.10909090909090909,0.011900826446280991,0.0,0.36363636363636365,0.2545454545454545,0.09791208740244553,0.009586776859504133,0.09090909090909091,0.36363636363636365,0.0,5.0,2.8,3.2
MLPClassifier,tanh-adam-adaptive (15-10-10),LOU,0.2,0.12060453783110545,0.014545454545454545,0.0,0.45454545454545453,0.23636363636363633,0.060302268915552716,0.0036363636363636355,0.18181818181818182,0.36363636363636365,0.22727272727272724,0.07329325225725954,0.00537190082644628,0.09090909090909091,0.36363636363636365,0.1,4.9,3.7,2.3
MLPClassifier,tanh-adam-adaptive (15-10-15),LOU,0.3090909090909091,0.1090909090909091,0.011900826446280993,0.18181818181818182,0.5454545454545454,0.23636363636363633,0.08331955809010619,0.00694214876033058,0.09090909090909091,0.36363636363636365,0.24545454545454545,0.09136250564655354,0.008347107438016529,0.09090909090909091,0.36363636363636365,0.0,5.0,3.5,2.5
MLPClassifier,tanh-adam-adaptive (15-15-5),LOU,0.2909090909090909,0.10601730717900545,0.0112396694214876,0.18181818181818182,0.5454545454545454,0.2545454545454545,0.09791208740244553,0.009586776859504133,0.09090909090909091,0.45454545454545453,0.2363636363636364,0.11642044068059725,0.01355371900826446,0.09090909090909091,0.36363636363636365,0.2,4.8,2.9,3.1
MLPClassifier,tanh-adam-adaptive (15-15-10),LOU,0.32727272727272727,0.1298441532462336,0.0168595041322314,0.09090909090909091,0.5454545454545454,0.26363636363636367,0.06363636363636363,0.004049586776859504,0.18181818181818182,0.36363636363636365,0.22727272727272724,0.1094690416253845,0.011983471074380164,0.09090909090909091,0.36363636363636365,0.1,4.9,3.4,2.6
MLPClassifier,tanh-adam-adaptive (15-15-15),LOU,0.2545454545454545,0.07925270806437588,0.006280991735537191,0.18181818181818182,0.36363636363636365,0.19999999999999998,0.08907235428302465,0.00793388429752066,0.09090909090909091,0.36363636363636365,0.27272727272727276,0.09958591954639384,0.009917355371900827,0.09090909090909091,0.45454545454545453,0.1,4.9,3.1,2.9
MLPClassifier,relu-lbfgs-constant (5-5-5),LOU,0.37272727272727274,0.10325287901455042,0.010661157024793387,0.18181818181818182,0.5454545454545454,0.2545454545454545,0.10601730717900545,0.011239669421487603,0.09090909090909091,0.45454545454545453,0.24545454545454543,0.07100226978096959,0.005041322314049587,0.18181818181818182,0.36363636363636365,0.9,4.1,3.1,2.9
MLPClassifier,relu-lbfgs-constant (5-5-10),LOU,0.47272727272727266,0.14545454545454545,0.021157024793388428,0.18181818181818182,0.6363636363636364,0.29999999999999993,0.07100226978096959,0.0050413223140495875,0.18181818181818182,0.36363636363636365,0.2909090909090909,0.10601730717900545,0.011239669421487603,0.09090909090909091,0.45454545454545453,1.1,3.9,3.0,3.0
MLPClassifier,relu-lbfgs-constant (5-5-15),LOU,0.43636363636363634,0.10601730717900544,0.011239669421487599,0.18181818181818182,0.5454545454545454,0.24545454545454545,0.07100226978096959,0.005041322314049587,0.09090909090909091,0.36363636363636365,0.24545454545454543,0.07100226978096957,0.005041322314049586,0.09090909090909091,0.36363636363636365,1.7,3.3,3.4,2.6
MLPClassifier,relu-lbfgs-constant (5-10-5),LOU,0.42727272727272736,0.09136250564655354,0.008347107438016527,0.2727272727272727,0.5454545454545454,0.2636363636363636,0.10325287901455044,0.01066115702479339,0.09090909090909091,0.45454545454545453,0.28181818181818186,0.10325287901455044,0.01066115702479339,0.09090909090909091,0.45454545454545453,1.7,3.3,3.1,2.9
MLPClassifier,relu-lbfgs-constant (5-10-10),LOU,0.41818181818181815,0.09270944570168699,0.008595041322314048,0.2727272727272727,0.5454545454545454,0.2636363636363636,0.08576346483687823,0.007355371900826448,0.09090909090909091,0.36363636363636365,0.2363636363636364,0.07272727272727272,0.005289256198347107,0.18181818181818182,0.36363636363636365,1.3,3.7,2.5,3.5
MLPClassifier,relu-lbfgs-constant (5-10-15),LOU,0.3363636363636364,0.09136250564655354,0.008347107438016529,0.18181818181818182,0.45454545454545453,0.3090909090909091,0.06030226891555273,0.003636363636363637,0.18181818181818182,0.36363636363636365,0.24545454545454545,0.08181818181818182,0.006694214876033057,0.09090909090909091,0.36363636363636365,1.9,3.1,2.8,3.2
MLPClassifier,relu-lbfgs-constant (5-15-5),LOU,0.2818181818181818,0.12497933713515927,0.015619834710743801,0.18181818181818182,0.5454545454545454,0.2545454545454545,0.08907235428302465,0.00793388429752066,0.09090909090909091,0.45454545454545453,0.24545454545454545,0.09999999999999999,0.009999999999999998,0.09090909090909091,0.45454545454545453,1.2,3.8,2.8,3.2
MLPClassifier,relu-lbfgs-constant (5-15-10),LOU,0.37272727272727274,0.09491187735373227,0.009008264462809917,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.0574959574576069,0.003305785123966942,0.18181818181818182,0.36363636363636365,0.2545454545454545,0.10601730717900547,0.011239669421487604,0.09090909090909091,0.36363636363636365,1.5,3.5,3.4,2.6
MLPClassifier,relu-lbfgs-constant (5-15-15),LOU,0.44545454545454544,0.10325287901455042,0.010661157024793387,0.2727272727272727,0.6363636363636364,0.2545454545454545,0.036363636363636355,0.001322314049586776,0.18181818181818182,0.2727272727272727,0.2545454545454546,0.08907235428302465,0.00793388429752066,0.18181818181818182,0.45454545454545453,1.8,3.2,3.1,2.9
MLPClassifier,relu-lbfgs-constant (10-5-5),LOU,0.40909090909090906,0.15876590178702707,0.02520661157024793,0.18181818181818182,0.6363636363636364,0.27272727272727265,0.0574959574576069,0.003305785123966942,0.18181818181818182,0.36363636363636365,0.28181818181818186,0.07551476239016432,0.005702479338842976,0.18181818181818182,0.36363636363636365,1.1,3.9,3.3,2.7
